nfib vfrac angle ratio mu lambda
10 0.08 0.0 2.00 0.30846405097035434 0.62
20 0.16 0.0 1.00 0.7851006060072769 0.62
40 0.32 0.0 1.00 0.5503605336805332 0.62
70 0.56 0.0 2.25 2.4438072128335286 0.62
40 0.32 0.0 1.50 1.8027015443686483 0.62
30 0.24 0.0 1.00 2.368052568335486 0.62
30 0.24 0.0 2.00 2.513912219291374 0.62
10 0.08 0.0 2.00 2.04028399756132 0.62
60 0.48 0.0 2.50 2.24194301446676 0.62
10 0.08 0.0 2.00 2.4050748806396496 0.62
40 0.32 0.0 1.50 1.5937132487186516 0.62
70 0.56 0.0 2.00 2.108569134992736 0.62
20 0.16 0.0 1.25 2.4875625496485454 0.62
40 0.32 0.0 1.75 1.2561646308796597 0.62
30 0.24 0.0 1.50 0.6325435249805585 0.62
20 0.16 0.0 1.50 1.7308929897895953 0.62
40 0.32 0.0 2.00 0.23767381770188956 0.62
50 0.4 0.0 2.50 0.859441405068042 0.62
60 0.48 0.0 2.50 1.0242876523696052 0.62
70 0.56 0.0 2.25 2.0724039901024947 0.62
10 0.08 0.0 1.25 0.16065517962907344 0.62
10 0.08 0.0 1.75 0.8895966666633776 0.62
10 0.08 0.0 1.25 0.8527083951383823 0.62
40 0.32 0.0 1.00 1.7239217649670717 0.62
10 0.08 0.0 1.00 2.244780265402702 0.62
60 0.48 0.0 1.00 1.2782010381782725 0.62
60 0.48 0.0 1.75 2.1680213796258747 0.62
30 0.24 0.0 1.00 1.135456346925605 0.62
40 0.32 0.0 1.50 1.3318708352088091 0.62
40 0.32 0.0 1.50 0.8880467468492836 0.62
20 0.16 0.0 1.25 0.5821124163451269 0.62
10 0.08 0.0 2.50 2.2819532955009647 0.62
40 0.32 0.0 2.00 1.5765716429273509 0.62
10 0.08 0.0 1.75 0.7586062638778973 0.62
20 0.16 0.0 2.50 1.4208084346015644 0.62
50 0.4 0.0 1.00 1.0930733237518553 0.62
10 0.08 0.0 2.25 0.19219497162218663 0.62
30 0.24 0.0 1.75 1.807661643912273 0.62
10 0.08 0.0 2.25 2.2266583532724256 0.62
70 0.56 0.0 2.00 1.5921823499150802 0.62
40 0.32 0.0 1.75 0.463570408966402 0.62
20 0.16 0.0 2.50 1.1289146577745093 0.62
60 0.48 0.0 1.75 0.6004351046487016 0.62
30 0.24 0.0 2.00 0.5189625447702282 0.62
70 0.56 0.0 2.25 0.8223801425294774 0.62
40 0.32 0.0 2.00 2.29531383363948 0.62
20 0.16 0.0 2.25 2.1656925501309807 0.62
40 0.32 0.0 2.25 2.0448155436604467 0.62
30 0.24 0.0 2.50 2.373914101633882 0.62
60 0.48 0.0 1.75 0.3660356740742996 0.62
10 0.08 0.0 2.50 0.6380817327652966 0.62
30 0.24 0.0 2.00 0.2082097446357239 0.62
70 0.56 0.0 2.50 0.11215871299980949 0.62
10 0.08 0.0 2.50 1.6716747191149681 0.62
50 0.4 0.0 2.00 1.1020645179104747 0.62
10 0.08 0.0 2.00 1.4864487936623298 0.62
10 0.08 0.0 2.00 2.2287778235022304 0.62
50 0.4 0.0 1.25 0.8036425881107552 0.62
20 0.16 0.0 1.75 0.7007860776184734 0.62
20 0.16 0.0 2.50 2.1125651789171584 0.62
20 0.16 0.0 1.75 0.16278292348640858 0.62
50 0.4 0.0 1.50 2.3687963126232257 0.62
40 0.32 0.0 2.50 0.951460656988776 0.62
30 0.24 0.0 1.00 0.183817578985577 0.62
10 0.08 0.0 1.75 0.6328955782160485 0.62
40 0.32 0.0 1.75 0.3000044232449853 0.62
10 0.08 0.0 1.00 2.1700211329029115 0.62
50 0.4 0.0 2.25 0.23795702906066554 0.62
30 0.24 0.0 2.25 0.23279731606697665 0.62
30 0.24 0.0 1.50 1.607452344270899 0.62
40 0.32 0.0 2.00 0.6160124216890722 0.62
60 0.48 0.0 1.50 0.9210113191852624 0.62
10 0.08 0.0 1.50 2.026909750424787 0.62
70 0.56 0.0 1.75 1.1434013672248518 0.62
30 0.24 0.0 1.00 1.887523575026441 0.62
70 0.56 0.0 2.25 0.7919155896894349 0.62
50 0.4 0.0 2.50 0.4228926355994779 0.62
70 0.56 0.0 2.00 0.2685313442042213 0.62
50 0.4 0.0 1.00 2.1544594902730916 0.62
50 0.4 0.0 1.00 0.4008970007766215 0.62
50 0.4 0.0 1.75 0.29426050395372855 0.62
60 0.48 0.0 2.50 0.48647550224531066 0.62
20 0.16 0.0 2.00 1.3786939300986703 0.62
20 0.16 0.0 2.00 1.7871333128334892 0.62
50 0.4 0.0 1.00 1.3115465736738339 0.62
30 0.24 0.0 1.75 1.6217786539506887 0.62
60 0.48 0.0 1.00 1.3191436599553694 0.62
70 0.56 0.0 1.50 1.9242153823403765 0.62
50 0.4 0.0 2.00 1.5794536265407024 0.62
30 0.24 0.0 2.50 0.5326583895107248 0.62
20 0.16 0.0 1.75 0.9244839797803177 0.62
20 0.16 0.0 1.00 2.533578957795123 0.62
70 0.56 0.0 1.00 1.200328056550914 0.62
50 0.4 0.0 2.25 1.7604504804492835 0.62
30 0.24 0.0 1.50 0.5241087525209159 0.62
70 0.56 0.0 1.25 1.7563969085457285 0.62
40 0.32 0.0 2.50 1.8106992129932045 0.62
60 0.48 0.0 1.25 0.49413999144816034 0.62
40 0.32 0.0 1.75 2.4064682837010074 0.62
40 0.32 0.0 1.75 1.0672517871541267 0.62
20 0.16 0.0 1.25 0.94933042627022 0.62
70 0.56 0.0 2.25 1.7615854065152052 0.62
50 0.4 0.0 2.25 2.3547024146278606 0.62
10 0.08 0.0 2.50 2.1539957627046094 0.62
20 0.16 0.0 2.00 1.4778716048904519 0.62
30 0.24 0.0 1.75 0.23501727720155213 0.62
20 0.16 0.0 1.25 1.2914050021828436 0.62
50 0.4 0.0 1.50 1.621648035267176 0.62
10 0.08 0.0 2.00 2.150038704648846 0.62
60 0.48 0.0 1.50 0.5969030458040517 0.62
60 0.48 0.0 2.25 1.2420635056629128 0.62
40 0.32 0.0 1.75 1.6714840950107834 0.62
60 0.48 0.0 2.50 1.7867314992469066 0.62
50 0.4 0.0 1.00 0.21546398915075787 0.62
30 0.24 0.0 1.00 2.246240019985804 0.62
60 0.48 0.0 1.75 0.38020878176631456 0.62
60 0.48 0.0 2.50 2.1928651561524872 0.62
30 0.24 0.0 2.50 2.2164810600318066 0.62
10 0.08 0.0 1.50 1.6017548798222034 0.62
20 0.16 0.0 1.50 1.4265153896869243 0.62
10 0.08 0.0 1.50 0.9578397408919681 0.62
60 0.48 0.0 1.75 1.0534449007439204 0.62
40 0.32 0.0 1.50 2.3579866729268013 0.62
50 0.4 0.0 1.25 1.7122517827255161 0.62
50 0.4 0.0 1.00 1.2399103740601778 0.62
30 0.24 0.0 1.50 0.9801823623785973 0.62
70 0.56 0.0 2.50 2.5380700775769256 0.62
30 0.24 0.0 2.00 2.392784554224057 0.62
50 0.4 0.0 1.75 2.3640497803210176 0.62
50 0.4 0.0 1.25 2.367995626410665 0.62
30 0.24 0.0 2.50 0.9753279839437435 0.62
50 0.4 0.0 1.50 2.143368432964497 0.62
20 0.16 0.0 1.75 1.7871357295851709 0.62
20 0.16 0.0 1.75 2.336861960426965 0.62
60 0.48 0.0 2.00 1.9026651935256258 0.62
50 0.4 0.0 1.75 2.1413269282249123 0.62
20 0.16 0.0 2.00 2.0609301274573366 0.62
40 0.32 0.0 2.25 1.5184365580162762 0.62
40 0.32 0.0 1.50 1.8071476202853707 0.62
70 0.56 0.0 2.25 0.28709908536810447 0.62
70 0.56 0.0 2.50 1.0435983988652247 0.62
30 0.24 0.0 1.50 2.071916495945753 0.62
40 0.32 0.0 1.00 0.32951237244878795 0.62
40 0.32 0.0 1.00 0.9100589121728776 0.62
30 0.24 0.0 2.25 1.6351624401695786 0.62
10 0.08 0.0 1.75 1.2039483345745579 0.62
20 0.16 0.0 1.75 0.2790911627334881 0.62
40 0.32 0.0 2.50 0.5207417678671913 0.62
70 0.56 0.0 1.75 1.7324978831223368 0.62
30 0.24 0.0 2.00 1.4436239402233495 0.62
40 0.32 0.0 1.75 1.5426118597494873 0.62
10 0.08 0.0 2.00 2.3218435080005158 0.62
10 0.08 0.0 2.25 2.3858208351603887 0.62
40 0.32 0.0 1.25 0.8215961064940088 0.62
40 0.32 0.0 2.25 2.2683300027061155 0.62
30 0.24 0.0 2.25 1.3831429332250424 0.62
20 0.16 0.0 2.50 1.675874648073091 0.62
60 0.48 0.0 1.00 0.3494360524542792 0.62
30 0.24 0.0 1.75 1.0849220875681889 0.62
50 0.4 0.0 2.25 2.4245137834729777 0.62
60 0.48 0.0 2.00 2.4011959908906766 0.62
60 0.48 0.0 2.00 1.1186419916786938 0.62
30 0.24 0.0 1.75 0.704661082031047 0.62
70 0.56 0.0 1.00 2.4519357666243757 0.62
40 0.32 0.0 2.25 1.3297505872948405 0.62
20 0.16 0.0 1.75 2.421808597821935 0.62
30 0.24 0.0 2.00 0.18834121963421446 0.62
30 0.24 0.0 1.50 1.5565496070247111 0.62
40 0.32 0.0 1.00 0.7920992678985125 0.62
20 0.16 0.0 1.50 0.11157586866433183 0.62
20 0.16 0.0 2.25 1.2974755392248694 0.62
50 0.4 0.0 2.00 2.4233996757298644 0.62
70 0.56 0.0 1.25 1.2249507799241393 0.62
40 0.32 0.0 1.00 0.6247498187738152 0.62
60 0.48 0.0 1.25 1.8132628538148938 0.62
40 0.32 0.0 1.75 2.245776803948101 0.62
70 0.56 0.0 1.75 1.9618559845337382 0.62
20 0.16 0.0 1.75 0.714345608377394 0.62
10 0.08 0.0 2.00 2.0071288485736414 0.62
20 0.16 0.0 2.00 2.0058279246429866 0.62
40 0.32 0.0 2.25 1.2288809405026884 0.62
10 0.08 0.0 2.25 1.950072681865065 0.62
70 0.56 0.0 2.00 0.191515374904263 0.62
50 0.4 0.0 1.50 0.6051301816288573 0.62
30 0.24 0.0 1.50 1.0505162902985425 0.62
70 0.56 0.0 1.00 2.371580758541472 0.62
20 0.16 0.0 2.00 1.8054135579933008 0.62
70 0.56 0.0 1.75 1.7387146843197443 0.62
70 0.56 0.0 1.00 2.1171116398148957 0.62
70 0.56 0.0 1.50 1.8701424281257562 0.62
10 0.08 0.0 1.25 0.25544899572121754 0.62
20 0.16 0.0 1.25 2.286089752532111 0.62
30 0.24 0.0 2.50 1.9684393901150925 0.62
30 0.24 0.0 2.50 0.62968774932699 0.62
70 0.56 0.0 1.00 1.5580831272968516 0.62
20 0.16 0.0 1.75 1.2081947344084136 0.62
60 0.48 0.0 2.25 0.17307839794854118 0.62
40 0.32 0.0 2.25 2.0655983529195026 0.62
40 0.32 0.0 1.25 0.9445688388938513 0.62
50 0.4 0.0 2.50 1.6383235982149562 0.62
20 0.16 0.0 1.25 2.1110518916553382 0.62
40 0.32 0.0 1.50 2.3801833604699505 0.62
50 0.4 0.0 2.25 1.391004135728554 0.62
60 0.48 0.0 2.00 1.1997742667830666 0.62
40 0.32 0.0 1.25 0.12586331988048724 0.62
20 0.16 0.0 1.25 0.37874329718782485 0.62
30 0.24 0.0 2.50 1.8798915056294798 0.62
50 0.4 0.0 1.25 0.549940001944018 0.62
20 0.16 0.0 2.00 1.3922881195475636 0.62
60 0.48 0.0 1.50 0.5091907064074827 0.62
20 0.16 0.0 2.50 2.0447100846919013 0.62
10 0.08 0.0 2.00 0.6167762361822794 0.62
20 0.16 0.0 1.50 1.9888479241418429 0.62
60 0.48 0.0 1.25 1.1902283093484327 0.62
30 0.24 0.0 1.75 1.9360430868327976 0.62
10 0.08 0.0 1.00 0.9809349705826822 0.62
20 0.16 0.0 1.00 2.4642051888433496 0.62
10 0.08 0.0 1.00 1.332582694407306 0.62
10 0.08 0.0 2.25 1.0962535255240982 0.62
70 0.56 0.0 2.25 1.1175765673363358 0.62
20 0.16 0.0 1.25 0.8467072835817305 0.62
30 0.24 0.0 1.00 1.7471226454592708 0.62
30 0.24 0.0 1.25 0.5274562869395792 0.62
20 0.16 0.0 1.50 0.47920924399437337 0.62
50 0.4 0.0 1.25 2.46113429786168 0.62
30 0.24 0.0 2.50 0.6158180150887634 0.62
70 0.56 0.0 2.25 2.0861740522338894 0.62
40 0.32 0.0 1.00 0.30511846613769267 0.62
20 0.16 0.0 2.25 1.5572894162711455 0.62
40 0.32 0.0 2.25 0.3602028450410669 0.62
30 0.24 0.0 1.00 0.9843980264404074 0.62
40 0.32 0.0 2.00 0.9204879481876277 0.62
10 0.08 0.0 1.75 1.602453414126297 0.62
70 0.56 0.0 2.00 0.11187336691250048 0.62
10 0.08 0.0 1.50 0.7797082337177204 0.62
20 0.16 0.0 1.00 1.9658934874488858 0.62
10 0.08 0.0 2.50 1.9596528766964973 0.62
10 0.08 0.0 2.50 2.0351327153522876 0.62
60 0.48 0.0 2.25 1.514168692779942 0.62
40 0.32 0.0 2.25 1.9484144532707395 0.62
40 0.32 0.0 1.50 1.1664137955475433 0.62
60 0.48 0.0 2.25 0.8739049058197521 0.62
70 0.56 0.0 1.50 2.089110325105438 0.62
50 0.4 0.0 2.00 1.0737137645451247 0.62
10 0.08 0.0 1.50 0.4264080348647967 0.62
20 0.16 0.0 1.50 2.4403707169648725 0.62
20 0.16 0.0 1.25 0.41674166894317266 0.62
60 0.48 0.0 1.25 1.9792659523869236 0.62
70 0.56 0.0 1.00 0.6130297938667423 0.62
70 0.56 0.0 1.50 2.203380700284134 0.62
50 0.4 0.0 1.00 1.6298842524704567 0.62
60 0.48 0.0 1.50 2.412595847446476 0.62
10 0.08 0.0 2.25 1.5793489723563923 0.62
20 0.16 0.0 2.25 2.1635899307374635 0.62
30 0.24 0.0 1.25 1.3157082739978219 0.62
40 0.32 0.0 1.00 2.2812091526093883 0.62
60 0.48 0.0 2.50 1.1027733082623337 0.62
70 0.56 0.0 1.00 2.3745770300323388 0.62
20 0.16 0.0 2.50 1.684243029227692 0.62
50 0.4 0.0 1.25 2.355220240137829 0.62
40 0.32 0.0 2.25 0.2069885187251044 0.62
40 0.32 0.0 1.25 0.995375151644881 0.62
40 0.32 0.0 2.50 2.309347041327048 0.62
10 0.08 0.0 1.00 0.7576332198420968 0.62
70 0.56 0.0 2.50 1.4326772001154089 0.62
10 0.08 0.0 2.50 1.1289518002564576 0.62
30 0.24 0.0 2.50 0.12647454629974886 0.62
70 0.56 0.0 1.25 0.20315647595193212 0.62
40 0.32 0.0 1.00 1.3021397479346795 0.62
40 0.32 0.0 1.50 1.02817121961102 0.62
10 0.08 0.0 1.25 2.275059430627754 0.62
40 0.32 0.0 2.25 0.903051233314651 0.62
70 0.56 0.0 1.25 0.4882494871486329 0.62
40 0.32 0.0 1.50 0.39515130461466097 0.62
50 0.4 0.0 2.25 1.1086087749481393 0.62
10 0.08 0.0 2.00 2.5127988343213765 0.62
40 0.32 0.0 2.25 2.2989742868003127 0.62
20 0.16 0.0 1.75 1.4122736399670124 0.62
20 0.16 0.0 1.25 1.3737250605130586 0.62
70 0.56 0.0 1.75 1.622306199349241 0.62
50 0.4 0.0 2.50 1.9212024381599677 0.62
40 0.32 0.0 2.50 0.239252774288922 0.62
30 0.24 0.0 1.50 2.3985800606816445 0.62
60 0.48 0.0 2.50 2.244192738428949 0.62
20 0.16 0.0 2.00 1.2450642350655001 0.62
70 0.56 0.0 2.50 0.9284075267430855 0.62
50 0.4 0.0 2.00 1.4005225566804655 0.62
60 0.48 0.0 1.00 1.3354366837673795 0.62
30 0.24 0.0 2.00 0.8795107316887391 0.62
50 0.4 0.0 1.75 0.4075031359516781 0.62
60 0.48 0.0 1.25 1.8779135932875826 0.62
50 0.4 0.0 2.50 2.2807102131345345 0.62
10 0.08 0.0 1.75 1.6932054329099386 0.62
50 0.4 0.0 1.50 0.812722292905705 0.62
70 0.56 0.0 2.00 1.1711906300089747 0.62
20 0.16 0.0 2.50 0.5616664414406488 0.62
30 0.24 0.0 1.50 2.3959332130690063 0.62
20 0.16 0.0 2.25 0.7154967304097484 0.62
60 0.48 0.0 2.50 0.965501331054285 0.62
40 0.32 0.0 2.50 1.6881270930416565 0.62
40 0.32 0.0 1.25 1.9054545772542337 0.62
10 0.08 0.0 2.00 1.2065123285264105 0.62
20 0.16 0.0 1.50 0.4388455832556849 0.62
30 0.24 0.0 1.00 1.1055440182291347 0.62
70 0.56 0.0 1.50 2.1009009495086124 0.62
70 0.56 0.0 2.50 0.7866890422083755 0.62
70 0.56 0.0 1.50 1.1020361516205988 0.62
50 0.4 0.0 1.00 0.7712456728881311 0.62
60 0.48 0.0 2.00 1.0063655549402153 0.62
40 0.32 0.0 2.50 0.9234640802128484 0.62
30 0.24 0.0 1.50 1.2731408848874923 0.62
70 0.56 0.0 1.25 2.131678799214092 0.62
40 0.32 0.0 2.50 2.10074758522958 0.62
10 0.08 0.0 2.50 0.5245935735439821 0.62
20 0.16 0.0 1.00 0.6822298521028888 0.62
40 0.32 0.0 2.00 0.943879438032297 0.62
70 0.56 0.0 2.50 1.7676063678281557 0.62
60 0.48 0.0 1.50 1.902867497834115 0.62
20 0.16 0.0 1.75 1.9029108873751415 0.62
60 0.48 0.0 1.00 0.631113524506213 0.62
40 0.32 0.0 2.25 0.6480834990038025 0.62
70 0.56 0.0 2.25 2.519533412133785 0.62
70 0.56 0.0 2.50 1.541526485997452 0.62
40 0.32 0.0 1.25 1.9670109075567304 0.62
20 0.16 0.0 2.50 0.6016090645621137 0.62
60 0.48 0.0 2.25 1.6171547403798179 0.62
50 0.4 0.0 2.25 0.8215325017002716 0.62
30 0.24 0.0 1.75 1.2897139688124633 0.62
70 0.56 0.0 1.25 1.188181476948439 0.62
40 0.32 0.0 1.25 2.2054397058227955 0.62
10 0.08 0.0 1.00 0.9828464793235606 0.62
10 0.08 0.0 2.00 1.910674654944385 0.62
60 0.48 0.0 2.25 0.856957841023876 0.62
60 0.48 0.0 1.75 1.5839739880189294 0.62
70 0.56 0.0 1.00 2.198084879397924 0.62
20 0.16 0.0 1.50 0.6731779236139701 0.62
20 0.16 0.0 2.50 1.1248887578782256 0.62
50 0.4 0.0 2.25 2.493583614072466 0.62
50 0.4 0.0 1.25 2.12664674692197 0.62
40 0.32 0.0 2.50 2.264562405846519 0.62
20 0.16 0.0 1.75 1.5736813021887126 0.62
30 0.24 0.0 2.50 1.0168517406200563 0.62
40 0.32 0.0 1.25 0.44993957627861025 0.62
10 0.08 0.0 2.25 2.2204869027856 0.62
70 0.56 0.0 1.75 0.3830467175450858 0.62
60 0.48 0.0 2.25 2.386828120023583 0.62
40 0.32 0.0 1.00 2.3767163970015184 0.62
50 0.4 0.0 2.00 2.426285117224607 0.62
30 0.24 0.0 1.00 2.010274791362758 0.62
60 0.48 0.0 2.00 1.7218122851516007 0.62
30 0.24 0.0 2.50 1.0528703093047207 0.62
30 0.24 0.0 2.00 2.13841283694149 0.62
30 0.24 0.0 1.25 1.523920764022839 0.62
70 0.56 0.0 2.50 1.355189362105114 0.62
50 0.4 0.0 2.50 0.4327314476457855 0.62
30 0.24 0.0 2.00 0.3934416571723258 0.62
70 0.56 0.0 2.00 1.7530699928898277 0.62
40 0.32 0.0 1.75 0.44186701624841884 0.62
20 0.16 0.0 1.25 1.8209332758983978 0.62
30 0.24 0.0 1.50 1.1667977921843287 0.62
30 0.24 0.0 1.00 0.41649409290700434 0.62
60 0.48 0.0 1.25 1.4759243047059205 0.62
30 0.24 0.0 1.50 2.037434029371671 0.62
20 0.16 0.0 1.00 2.5251558897248554 0.62
50 0.4 0.0 2.50 0.709041489130776 0.62
50 0.4 0.0 2.50 1.0605311779598836 0.62
50 0.4 0.0 2.00 1.288051574935721 0.62
70 0.56 0.0 2.50 1.2941135554744665 0.62
30 0.24 0.0 1.75 0.6791785948068231 0.62
70 0.56 0.0 1.25 0.9093620043272697 0.62
60 0.48 0.0 2.00 0.32057029954722466 0.62
70 0.56 0.0 2.00 1.502833051148209 0.62
70 0.56 0.0 2.00 2.54138464504947 0.62
10 0.08 0.0 1.75 0.40621454223551046 0.62
60 0.48 0.0 2.50 1.8653110071671384 0.62
10 0.08 0.0 2.50 1.3934691754644368 0.62
60 0.48 0.0 2.25 0.9045253611874018 0.62
30 0.24 0.0 1.25 0.9168093278113388 0.62
70 0.56 0.0 1.25 2.516360527340639 0.62
50 0.4 0.0 2.50 0.36759713415606754 0.62
50 0.4 0.0 1.75 1.5429856670141882 0.62
70 0.56 0.0 2.50 1.4167602478684218 0.62
50 0.4 0.0 2.50 2.412098414851004 0.62
30 0.24 0.0 1.00 0.5999736457715541 0.62
40 0.32 0.0 2.00 0.1745255645341878 0.62
40 0.32 0.0 1.00 2.2714948417637766 0.62
10 0.08 0.0 1.00 0.8976669750095121 0.62
50 0.4 0.0 1.00 1.1040977471049997 0.62
40 0.32 0.0 2.25 0.3954201733690428 0.62
50 0.4 0.0 2.25 0.6556950396891822 0.62
20 0.16 0.0 1.25 0.6551694854536526 0.62
50 0.4 0.0 1.50 1.770700269780185 0.62
30 0.24 0.0 1.50 0.4318084423343155 0.62
20 0.16 0.0 2.00 0.5690256759432952 0.62
10 0.08 0.0 1.00 1.085428814711718 0.62
30 0.24 0.0 1.00 1.0844320811279624 0.62
10 0.08 0.0 2.25 0.2215716955218629 0.62
40 0.32 0.0 2.00 2.5459888524784127 0.62
50 0.4 0.0 2.25 2.1630326676062595 0.62
10 0.08 0.0 1.75 2.0080907908756607 0.62
20 0.16 0.0 1.75 1.8205710793452012 0.62
50 0.4 0.0 2.25 1.0722056835917533 0.62
70 0.56 0.0 1.75 1.737017917778053 0.62
50 0.4 0.0 2.25 2.1582931134139267 0.62
20 0.16 0.0 1.00 1.861040468024311 0.62
60 0.48 0.0 1.50 2.264506523214965 0.62
40 0.32 0.0 2.50 2.006536499418131 0.62
30 0.24 0.0 1.25 1.8936742682667487 0.62
10 0.08 0.0 1.50 2.3331679130495564 0.62
70 0.56 0.0 2.50 2.0471870920993154 0.62
60 0.48 0.0 2.50 0.9153086018769037 0.62
20 0.16 0.0 2.25 1.338773137169352 0.62
50 0.4 0.0 1.75 0.3322870171514445 0.62
60 0.48 0.0 1.50 1.1278908164753538 0.62
20 0.16 0.0 1.50 1.6687530453299313 0.62
70 0.56 0.0 1.25 0.6322643571821766 0.62
70 0.56 0.0 2.25 1.5140265425599817 0.62
60 0.48 0.0 1.75 0.9178393541334197 0.62
30 0.24 0.0 2.00 0.6703253025308323 0.62
60 0.48 0.0 1.75 0.982788242382355 0.62
10 0.08 0.0 2.50 1.5567582108803204 0.62
60 0.48 0.0 1.00 1.2389024026866866 0.62
70 0.56 0.0 2.25 1.191693689508509 0.62
20 0.16 0.0 1.50 1.9997686192751645 0.62
20 0.16 0.0 1.75 1.674424801133528 0.62
60 0.48 0.0 2.00 1.5340948706292359 0.62
40 0.32 0.0 2.00 0.3825256726571785 0.62
70 0.56 0.0 2.25 0.15054772131985167 0.62
50 0.4 0.0 2.00 1.0145076730370925 0.62
20 0.16 0.0 1.75 0.3985983105793013 0.62
50 0.4 0.0 1.25 1.7012883095708677 0.62
50 0.4 0.0 2.25 2.1971254641790634 0.62
40 0.32 0.0 1.00 1.9070833808123469 0.62
10 0.08 0.0 1.50 1.189031518818785 0.62
40 0.32 0.0 1.75 2.1501898054448745 0.62
60 0.48 0.0 2.50 1.8522749328671146 0.62
30 0.24 0.0 1.75 1.378067903717318 0.62
60 0.48 0.0 1.00 1.5836033541484968 0.62
20 0.16 0.0 1.75 0.546762061022011 0.62
40 0.32 0.0 2.25 0.15098922638156084 0.62
50 0.4 0.0 1.75 2.3527250990106174 0.62
60 0.48 0.0 2.25 2.46877615844274 0.62
40 0.32 0.0 1.50 1.34791380789825 0.62
30 0.24 0.0 1.00 1.5199148005627663 0.62
70 0.56 0.0 2.50 2.0349846689905826 0.62
20 0.16 0.0 1.00 0.3450991590911257 0.62
60 0.48 0.0 1.50 1.8669717041877243 0.62
10 0.08 0.0 1.25 2.0480452006420964 0.62
10 0.08 0.0 1.75 0.683787618076997 0.62
20 0.16 0.0 1.50 1.4830313806270297 0.62
30 0.24 0.0 1.50 2.071010957258471 0.62
60 0.48 0.0 1.25 2.4217792282180635 0.62
30 0.24 0.0 2.00 1.1128997244476677 0.62
70 0.56 0.0 1.00 0.47518954369565913 0.62
30 0.24 0.0 2.25 1.8840528930669524 0.62
50 0.4 0.0 2.25 1.6054037645463461 0.62
10 0.08 0.0 1.00 1.308361549401923 0.62
30 0.24 0.0 1.00 1.0597724801951351 0.62
10 0.08 0.0 2.00 0.17061121622984593 0.62
60 0.48 0.0 2.25 2.3552983697410292 0.62
10 0.08 0.0 1.25 1.0366476462125394 0.62
70 0.56 0.0 1.00 0.2122643969235151 0.62
60 0.48 0.0 2.50 0.35517654760431194 0.62
10 0.08 0.0 1.50 1.546351219929498 0.62
50 0.4 0.0 1.25 0.18905600229879937 0.62
30 0.24 0.0 1.25 1.972386265427368 0.62
60 0.48 0.0 2.50 1.91969728931061 0.62
40 0.32 0.0 1.00 0.11389762185167503 0.62
50 0.4 0.0 1.50 1.6792119991862708 0.62
60 0.48 0.0 2.25 0.8520349546923232 0.62
10 0.08 0.0 2.25 0.8138396607873768 0.62
30 0.24 0.0 2.50 2.198067694965785 0.62
50 0.4 0.0 2.25 0.2770134469788821 0.62
60 0.48 0.0 1.25 1.1228479138533207 0.62
70 0.56 0.0 1.00 2.4392980185021913 0.62
70 0.56 0.0 1.75 0.3140492559656405 0.62
60 0.48 0.0 1.00 1.5889619482009072 0.62
60 0.48 0.0 2.00 0.7332142010088868 0.62
10 0.08 0.0 1.75 0.6642932465029737 0.62
60 0.48 0.0 1.75 0.9279205931178617 0.62
20 0.16 0.0 2.25 1.846470844572777 0.62
30 0.24 0.0 2.25 1.127175176199681 0.62
70 0.56 0.0 2.50 1.8518472607300926 0.62
50 0.4 0.0 1.75 2.352112390357081 0.62
40 0.32 0.0 1.50 0.283380176692014 0.62
40 0.32 0.0 1.50 1.0222417389498861 0.62
70 0.56 0.0 2.50 0.7124419040604735 0.62
60 0.48 0.0 2.50 1.3569019482664215 0.62
20 0.16 0.0 2.00 0.4532396689399928 0.62
30 0.24 0.0 1.00 1.6727726672698464 0.62
40 0.32 0.0 1.00 1.4217302732987878 0.62
40 0.32 0.0 1.75 2.1336299022849374 0.62
50 0.4 0.0 2.25 0.7608177746696175 0.62
10 0.08 0.0 1.50 0.5207444065568768 0.62
70 0.56 0.0 1.50 1.3907074072939087 0.62
20 0.16 0.0 2.00 0.6940620405774497 0.62
50 0.4 0.0 2.50 1.2188121468332254 0.62
60 0.48 0.0 2.25 0.38714796377725835 0.62
60 0.48 0.0 2.25 1.5703266255125454 0.62
20 0.16 0.0 1.00 2.150082217260737 0.62
30 0.24 0.0 1.75 2.335388518846908 0.62
40 0.32 0.0 1.50 2.4291350723541423 0.62
70 0.56 0.0 2.00 1.525583896013386 0.62
30 0.24 0.0 2.00 1.3619618687964765 0.62
10 0.08 0.0 2.50 2.0034012867822786 0.62
60 0.48 0.0 2.50 1.7472942542489185 0.62
10 0.08 0.0 2.25 0.502951899543931 0.62
50 0.4 0.0 1.50 1.148662853511421 0.62
60 0.48 0.0 1.50 0.47995323330452955 0.62
30 0.24 0.0 2.25 1.4892855102010494 0.62
20 0.16 0.0 1.25 1.3482843635451445 0.62
40 0.32 0.0 2.25 1.212849807388451 0.62
70 0.56 0.0 1.75 2.527995593770244 0.62
50 0.4 0.0 2.50 2.3055587601167167 0.62
40 0.32 0.0 2.25 0.47269030755310026 0.62
20 0.16 0.0 1.75 1.5895877924957666 0.62
70 0.56 0.0 1.25 1.2726441591612943 0.62
10 0.08 0.0 1.50 2.1304726449320346 0.62
30 0.24 0.0 1.25 2.37723350393041 0.62
70 0.56 0.0 2.25 2.130816984766573 0.62
30 0.24 0.0 1.00 0.16752570637777495 0.62
10 0.08 0.0 1.00 2.2813829630577076 0.62
